,predict
2286,-0.3397581884551909
2287,-0.3397581884551909
2288,-0.3402541273740934
2289,-0.3402939728281052
2290,-0.1798127296793535
2291,-0.1524793661597795
2292,-0.0689782488867348
2293,-0.0661838946558345
2294,-0.2784559074194402
2295,-0.3266655479443142
2296,0.1127656464535976
2297,-0.1731696642478636
2298,-0.300836810118737
2299,-0.1591878155032572
2300,-0.1421423725278981
2301,-0.1569832369587783
2302,-0.1903742720479312
2303,-0.2042404161930716
2304,-0.1594614165970523
2305,-0.3732097024154354
2306,-0.1910540287140901
2307,-0.3420936379839913
2308,-0.3001142610179085
2309,0.0202408235667536
2310,-0.2974418456384154
2311,-0.2772768915170599
2312,-0.3461881534318235
2313,0.3810099994956618
2314,-0.151324248123812
2315,-0.1857168613520042
2316,-0.2515914681740395
2317,-0.0208477361635158
2318,-0.152285280863536
2319,0.0476161442651647
2320,0.8284931693687286
2321,-0.0926924267133398
2322,0.1575268598370786
2323,-0.23341813846727
2324,-0.2938511122980271
2325,-0.1991055890126443
2326,-0.2123257323970318
2327,-0.3033088060152221
2328,-0.3063886839705373
2329,-0.3384564667090598
2330,-0.2795115009672299
2331,-0.2666019641497695
2332,-0.3308782420723145
2333,-0.0067115717084488
2334,0.0390848226687995
2335,0.0897109684764546
2336,0.0128534239010224
2337,0.0128534239010224
2338,0.0496983662832536
2339,0.0790825997491157
2340,-0.1599916385317482
2341,-0.339549689608786
2342,-0.3090425712385621
2343,-0.316368001424591
2344,-0.3525250711832922
2345,-0.1323308240904151
2346,-0.2016634204470318
2347,-0.263812590410991
2348,-0.1520049094684435
2349,-0.3229820934935486
2350,0.7143392863671653
2351,1.9187513572987047
2352,-0.3347387686395376
2353,-0.2783270003279466
2354,-0.2253118664872016
2355,-0.1372846668078563
2356,-0.3199411874726064
2357,-0.1315760144285303
2358,-0.1917453516712993
2359,-0.2863146042787702
2360,-0.1409563724797334
2361,-0.2280494779612053
2362,-0.230488630188658
2363,-0.3044439167866511
2364,-0.2270075561651464
2365,-0.1901911749924619
2366,0.1168654075812884
2367,-0.0446786295620694
2368,-0.2594422848911489
2369,-0.2594422848911489
2370,-0.1593159854297408
2371,-0.1670042856572689
2372,-0.3182087891278496
2373,-0.1807595568521645
2374,-0.2437621448267163
2375,-0.134259399463728
2376,-0.3315125690629356
2377,-0.3258812705740564
2378,-0.3126113778804137
2379,-0.2950233727384256
2380,-0.2603798482692508
2381,-0.3563854787285817
2382,-0.3055203661720879
2383,-0.2239047146755109
2384,-0.2239047146755109
2385,-0.3031078239478956
2386,-0.3330228227501647
2387,-0.3018474741371318
2388,-0.2173064746808376
2389,-0.2352526660621078
2390,-0.0349569003270443
2391,-0.1817902994849572
2392,-0.2752716977743984
2393,-0.0223402147535961
2394,-0.2628494627648178
2395,0.8119008946709146
2396,-0.2334076424072844
2397,-0.3033705900930653
2398,-0.2471230344168287
2399,-0.1965919988275271
2400,-0.0464018415919707
2401,0.1654637289133535
2402,0.0606636589449482
2403,-0.2514565355509984
2404,-0.2514231683004181
2405,-0.2053019744622287
2406,0.0978814730619052
2407,0.1149664779508458
2408,-0.0993054868236794
2409,-0.0786628226602187
2410,-0.1064643295618151
2411,0.1282180052034237
2412,-0.0444072501819318
2413,0.0473355596654147
2414,0.0440143059890106
2415,-0.1933541978797547
2416,-0.0243955533338447
2417,0.0554483337922721
2418,-0.2070020353586113
2419,-0.2938484169740986
2420,-0.3348543297493888
2421,-0.3131812291017849
2422,-0.2526595715340517
2423,-0.3111509324940852
2424,0.3898193842145775
2425,0.9015762659823012
2426,-0.2865489175206602
2427,-0.2004122867589029
2428,-0.3186766976710641
2429,0.4849702905661689
2430,1.2295697740054568
2431,-0.0446186722643614
2432,-0.3407232025425327
2433,-0.3364565154230076
2434,-0.2978274687453376
2435,-0.0861068378613635
2436,-0.1716621957662863
2437,-0.3268082766649894
2438,-0.2821523433345573
2439,-0.2802226276004075
2440,-0.3284036379305616
2441,-0.3466302970560645
2442,-0.2859130022703465
2443,0.6810664018161406
2444,-0.3048514082643959
2445,-0.1990754933945862
2446,-0.3133317908128373
2447,-0.2757468855093902
2448,-0.2976254343635373
2449,-0.3369855412407486
2450,0.947994424273391
2451,-0.2970615820055099
2452,0.4870772091907457
2453,-0.2716094228140645
2454,-0.2471116290294884
2455,-0.2351683174334465
2456,-0.3169719591720349
2457,-0.2865625416712573
2458,-0.3477342873780725
2459,-0.3299373509404103
2460,-0.3184517821688059
2461,-0.1999869085726385
2462,0.3299983367926716
2463,-0.0375384428832302
2464,0.2347297884309983
2465,-0.0756447122609796
2466,-0.337004314959442
2467,-0.3249786453148698
2468,-0.315156805171311
2469,-0.3384564667090598
2470,-0.2590467807882232
2471,-0.2307318928529565
2472,-0.2944023555706662
2473,-0.3410413465759047
2474,-0.3408771841210108
2475,-0.3366954130475205
2476,-0.3403414772334071
2477,-0.3426169537566165
2478,-0.3426169537566165
2479,-0.2888342949032375
2480,-0.2766027383555337
2481,-0.1977874350073688
2482,-0.21827262127462
2483,-0.111790974416719
2484,-0.0815669709505454
2485,-0.2372102775157981
2486,-0.2636498554753342
2487,-0.2691075882581498
2488,-0.2617840815388189
2489,-0.1737836230409738
2490,-0.3120850416185857
2491,-0.2256729127790021
2492,0.0443820174563444
2493,-0.1601033772500085
2494,-0.0690943106370395
2495,0.01934038131313
2496,0.0916860920991967
2497,-0.0015662205738334
2498,0.0899255741173038
2499,-0.1613957938285165
2500,0.0205845289705467
2501,-0.2584385355845296
2502,-0.3195055122383491
2503,-0.2710316804819667
2504,-0.2686864280672961
2505,-0.3111140690258179
2506,-0.3172227473356469
2507,-0.3396501695102342
2508,-0.0567977578453718
2509,0.0442224472148228
2510,-0.1485952766275585
2511,-0.1332178014314121
2512,-0.1485952766275585
2513,-0.1441840083994901
2514,-0.0817072879186452
2515,-0.2262559013039134
2516,-0.2276549710082616
2517,-0.0368736710557567
2518,0.1137107877379167
2519,-0.097650374988545
2520,0.0017955506004073
2521,-0.0116658714437943
2522,-0.143366857998073
2523,-0.2650121422126102
2524,-0.2325906904730726
2525,-0.1601268770851601
2526,-0.2841895569241314
2527,-0.27061040475982
2528,0.1533062425750432
2529,-0.3179793641143914
2530,-0.3187902520427014
2531,-0.3278171001043956
2532,-0.3019359595697023
2533,-0.287467806174929
2534,-0.2338093747062811
2535,-0.2338968948866676
2536,-0.2426512819916678
2537,0.4644593465276631
2538,0.1311979052128737
2539,-0.2314217745830245
2540,-0.2744305314523371
2541,-0.2289805437108879
2542,-0.3796733305722154
2543,-0.3065410225886734
2544,-0.2867073383082169
2545,-0.1163926461655063
2546,-0.2271244524077627
2547,-0.2191568430813203
2548,0.1335476611288032
2549,0.2794623743078847
2550,-0.3118087120170384
2551,-0.0438947264688903
2552,1.6750936958927998
2553,-0.3346044930100033
2554,-0.3155621126521436
2555,-0.2745887544902797
2556,-0.3700054536971874
2557,-0.3787587437769543
2558,-0.0054289037439883
2559,-0.2281752800286921
2560,-0.2759966022482257
2561,-0.0544493833909581
2562,-0.284530875315424
2563,-0.2734871307080465
2564,-0.2569891704084438
2565,-0.163050375904815
2566,-0.1897617305317834
2567,-0.1206673447637439
2568,0.3268013498931469
2569,-0.3209029665491397
2570,-0.34165681818976
2571,-0.2609076258127897
2572,-0.2187094474471377
2573,0.2519432945959198
2574,-0.3309692771459521
2575,-0.293351110448013
2576,-0.2929564640922689
2577,-0.2154296552167506
2578,-0.2343852089348655
2579,-0.318193136657639
2580,-0.1707762931933683
2581,-0.3376292099406709
2582,-0.2534256369868598
2583,-0.2756507898617127
2584,-0.1137707057519873
2585,-0.1582589279701932
2586,-0.3402021772440929
2587,-0.2836848091379506
2588,-0.223862478437324
2589,-0.2957955135012452
2590,-0.2956296206289989
2591,-0.3102850118108035
2592,-0.2954593847794894
2593,-0.293997993353143
2594,-0.3039344169397663
2595,-0.3380298901125497
2596,-0.3607385554028878
2597,-0.3042166123146598
2598,-0.2495668366724129
2599,-0.3008328065812674
2600,-0.3350845254086306
2601,0.123332420510822
2602,-0.071083349141274
2603,0.6001868505958629
2604,-0.3192704529234033
2605,-0.2734362574079495
2606,0.3812872483335087
2607,-0.2987727068289968
2608,-0.2980022907964593
2609,-0.244440604673029
2610,-0.2430415349686808
2611,-0.2315264829799997
2612,-0.244440604673029
2613,-0.2878632108864548
2614,-0.1887415737060945
2615,-0.3198187854892166
2616,-0.2412387515438166
2617,-0.2104638307924614
2618,-0.2880992438191169
2619,-0.2822048311523685
2620,0.1578165908262309
2621,0.1569971442199022
2622,-0.2137959630377662
2623,0.2937429604966456
2624,0.2937429604966456
2625,-0.0684411710504645
2626,0.6927587141939585
2627,0.791275100735591
2628,0.9450958288329347
2629,1.433462207356941
2630,-0.1763871931512693
2631,-0.1015552652939658
2632,1.1684973232540037
2633,0.9523483367874253
2634,-0.3040677884588075
2635,-0.333136475987514
2636,-0.2591627227380667
2637,-0.2160966906463653
2638,-0.2852752864970097
2639,-0.2002156189979285
2640,-0.2192268266249738
2641,-0.2174199370616333
2642,-0.2175658448364555
2643,-0.3088913245170187
2644,-0.2441004692924178
2645,-0.1738024821175639
2646,-0.1761171503681834
2647,-0.1888748118295478
2648,-0.2466848037562084
2649,-0.2466848037562084
2650,2.253520191331434
2651,2.961107209445716
2652,-0.3490908634745137
2653,-0.3547627043340907
2654,-0.1525813853828293
2655,-0.3048696192787173
2656,-0.332896825146774
2657,-0.3306970868603384
2658,-0.3104172218114326
2659,-0.2883967218100151
2660,-0.2883967218100151
2661,-0.2886980569333827
2662,-0.0834355030188743
2663,-0.2912289880883617
2664,-0.278920773908423
2665,-0.2563054957923595
2666,-0.3296978523618162
2667,0.0080866272959684
2668,0.1746096820624262
2669,-0.2654684781615214
2670,-0.3315873838824626
2671,-0.3161181790843256
2672,-0.1704860793093684
2673,-0.2761372968930954
2674,-0.3141984184536267
2675,-0.3220023005893307
2676,-0.2937407534614903
2677,-0.2513278564952924
2678,3.2832518898416385
2679,1.555905504492701
2680,-0.0217131153227382
2681,0.0863888400430442
2682,1.2066403441407676
2683,-0.2966599868310294
2684,0.1934461287268351
2685,-0.2801849426856205
2686,-0.2461569295161024
2687,-0.2790134015127404
2688,1.5997717596027616
2689,0.8446171936974752
2690,-0.2978328854956925
2691,-0.3012739028204959
2692,-0.3160550988255562
2693,-0.1985587727345699
2694,-0.2237684413108508
2695,-0.3140475743089991
2696,-0.3089532937406983
2697,0.2742474241180462
2698,-0.2800062583979451
2699,-0.2538692192743764
2700,-0.1791234643502247
2701,-0.3517594118298729
2702,0.2410929236597513
2703,1.0420833314114208
2704,-0.1108407578049918
2705,-0.1127297106105214
2706,-0.2824498147516278
2707,-0.3400665650466107
2708,-0.2606489294126658
2709,-0.2693798892401827
2710,-0.1941459768064231
2711,-0.2523030185044189
2712,-0.2396337546311696
2713,-0.271210205749041
2714,3.891262716689072
2715,-0.2032853947390248
2716,-0.2869423458674572
2717,1.236130075850186
2718,-0.1662337144967677
2719,-0.0223176026371146
2720,0.144815429183298
2721,0.203018544442246
2722,-0.104386258969127
2723,-0.3155805009433533
2724,-0.3656214359221775
2725,-0.3685262038239597
2726,-0.3297769908864137
2727,-0.3159914741159736
2728,-0.2135347210683829
2729,-0.3323956940208444
2730,-0.2233802193082664
2731,-0.2546604723252966
2732,-0.1929303689799707
2733,-0.2057511534918302
2734,-0.208074553949329
2735,-0.279321694203274
2736,-0.3032223322230419
2737,-0.3161896868410548
2738,-0.3161896868410548
2739,-0.3161132092505722
2740,-0.2755926554533215
2741,-0.326127889537558
2742,-0.3161896868410548
2743,1.8219982560339376
2744,-0.2968140245926333
2745,-0.2965569106878246
2746,-0.3436891771494555
2747,-0.3284834952870296
2748,-0.2831861709169897
2749,-0.3150116988459485
2750,-0.1978525383838968
2751,-0.2272274182997461
2752,-0.2996082700743426
2753,-0.2980514866254379
2754,-0.2741581435608095
2755,-0.1754537383227142
2756,5.952937062570401
2757,3.675854530848399
2758,-0.2998618948409711
2759,-0.2588375955625378
2760,-0.2267252421794109
2761,-0.2236544321100081
2762,0.4826113526122827
2763,-0.201394562106172
2764,-0.2400286341422469
2765,-0.2672243238108348
2766,-0.3152596016066963
2767,-0.3091345322160049
2768,-0.3240669788998201
2769,-0.2716740728443182
2770,0.1043603430224794
2771,44.37731474041617
2772,0.4367161896733779
2773,0.3237123015350408
2774,0.3237123015350408
2775,1.1861179050946775
2776,0.082702704072206
2777,0.5568664368983337
2778,0.9123717570254558
2779,0.0317395129895049
2780,0.1043603430224794
2781,-0.2831547770097967
2782,-0.3193922112191939
2783,-0.2873405219985142
2784,-0.3426516900259156
2785,-0.3364444318763998
2786,-0.1569443355652691
2787,-0.2995501621086004
2788,-0.275843301406523
2789,-0.3403178065460378
2790,-0.3039316960171999
2791,-0.2815641330058424
2792,-0.2753381894914054
2793,-0.3329903758627478
2794,-0.2165476428750406
2795,-0.2777080537294677
2796,-0.3245630706101946
2797,-0.3221555469814047
2798,-0.3099725308626074
2799,-0.2965142359776945
2800,-0.3137168529816262
2801,-0.2854394098854681
2802,-0.3213696747576177
2803,-0.2912528608872816
2804,-0.2512087554447061
2805,-0.2946071697066071
2806,-0.244333347098829
2807,-0.2661821573516062
2808,-0.1463863345585122
2809,-0.2815499493904935
2810,-0.2949312025708349
2811,-0.3036794826808472
2812,-0.1318411044163366
2813,-0.2330248594049334
2814,-0.2933959127827547
2815,-0.3040171772241519
2816,-0.3040171772241519
2817,-0.3028158170141904
2818,0.6630250593883903
2819,1.2493688464622057
2820,1.2493688464622057
2821,1.2493688464622057
2822,-0.1478699683890153
2823,-0.3383005205374428
2824,0.3943331813406149
2825,-0.3822005469488357
2826,-0.3671641772603761
2827,-0.3101397363285213
2828,-0.1904563240246642
2829,-0.1077634982035232
2830,-0.3494886754711769
2831,-0.3500244598440912
2832,-0.3228001631001388
2833,-0.3500244598440912
2834,-0.2358969962611735
2835,0.616916478437277
2836,-0.3719002773055689
2837,0.080398342782617
2838,-0.3432899593813926
2839,0.2686732164815185
2840,0.0838542342329747
2841,-0.1170469014778899
2842,-0.2360074515932791
2843,-0.2271281923645728
2844,-0.0450752581005798
2845,-0.1499887997161676
2846,-0.1498652814644555
2847,-0.0368149957854183
2848,0.3119399529181538
2849,-0.2752241034600883
2850,-0.1722031032300873
2851,-0.2355744424554285
2852,-0.1858644017052864
2853,-0.2255182218383123
2854,-0.0159013263770174
2855,-0.2623757462702923
2856,-0.0159013263770174
2857,-0.0159013263770174
2858,-0.2758521139827207
2859,-0.3329630752947122
2860,-0.2772914375787804
2861,-0.1220275530355064
2862,-0.0992297608896405
2863,-0.2756759369845821
2864,-0.2938831984725693
2865,4.215297189993096
2866,-0.1927032754652754
2867,-0.3567367964811564
2868,-0.3252132740695669
2869,-0.3465200740652944
2870,-0.3199310242003702
2871,-0.3696637178132659
2872,-0.1891274364430427
2873,-0.1232918769352108
2874,-0.3451009186188384
2875,0.0716342558315846
2876,1.0706539952597345
2877,0.7332983647501424
2878,1.7778542103377806
2879,1.565626496948342
2880,-0.310566623533843
2881,-0.2218126503017555
2882,-0.2001056644172348
2883,-0.3211900595739206
2884,-0.3239650841192923
2885,-0.284517033480908
2886,-0.1463197901562961
2887,-0.1533211369956842
2888,-0.1623494120909453
2889,-0.3179847364523011
2890,-0.2387284765778457
2891,-0.2962870003489951
2892,1.0097582433262762
2893,3.951735054616536
2894,2.029786824606079
2895,-0.2903763987202109
2896,-0.1058768508233623
2897,0.0651237706892135
2898,-0.1845237272142111
2899,1.0046229309267876
2900,-0.2945959156519092
2901,-0.2503305032574571
2902,-0.1764476665290129
2903,-0.2935842142711334
2904,-0.3028270589607854
2905,-0.3071180381762969
2906,-0.1952217803451202
2907,-0.2348787836513946
2908,-0.274848022624239
2909,-0.291234192428048
2910,-0.3102565286322641
2911,0.0506969524180095
2912,-0.3186808105134259
2913,0.5170751999761779
2914,0.5477743585019271
2915,-0.2029646403539954
2916,-0.3390472294546197
2917,-0.246647908134575
2918,-0.2672832154808856
2919,-0.2451168240118858
2920,-0.3178351088687049
2921,-0.3104858189577425
2922,-0.3320516433946904
2923,-0.3067925875480722
2924,-0.254740983979529
2925,-0.3119629210801503
2926,-0.1197165984600286
2927,2.005430961823011
2928,-0.2622050091573255
2929,-0.2781952335231762
2930,-0.2698088980820029
2931,-0.3038480438877667
2932,1.053903860606086
2933,-0.2727688151213369
2934,-0.2647408330882098
2935,-0.0250893453345196
2936,-0.0260255193503252
2937,0.200886256744896
2938,-0.2141128653698541
2939,0.7882453231253822
2940,-0.2448890597466669
2941,0.0314806717255197
2942,-0.2091192408721252
2943,-0.1950634307673607
2944,-0.2041357720323429
2945,0.0190229719777636
2946,-0.0052395136841295
2947,-0.119064344073733
2948,-0.1810442552838066
2949,-0.2173006721592099
2950,-0.2071971207793393
2951,-0.19864468144314
2952,-0.2448890597466669
2953,-0.146624852316192
2954,0.0770430364185886
2955,-0.0780064700034853
2956,-0.1494001640481582
2957,0.0770430364185886
2958,-0.1170056229262553
2959,-0.1170056229262553
2960,-0.2363505019080475
2961,-0.2670713823259502
2962,-0.3006026041681179
2963,-0.0014894220281275
2964,-0.1719188341545231
2965,-0.2283964779877277
2966,-0.3078255183350774
2967,-0.3313547133789979
2968,-0.3313547133789979
2969,-0.3128117193324141
2970,-0.2261337480964283
2971,0.7129128392170133
2972,-0.1737219534103059
2973,-0.3523143106745846
2974,-0.3511598332903231
2975,-0.223708590564085
2976,-0.2579357269847532
2977,-0.2395711858922294
2978,-0.3912161925987601
2979,-0.4050463282843265
2980,-0.1872471356369641
2981,-0.2423859875967463
2982,-0.3095610183050593
2983,-0.2874409634283364
2984,-0.1872471356369641
2985,-0.297929405137067
2986,-0.1707249691940814
2987,-0.2026304849392471
2988,-0.2325677536542497
2989,-0.148211980257285
2990,-0.2841951457054091
2991,-0.2022501018332985
2992,-0.0569245398843048
2993,-0.155662323592507
2994,-0.1358899810807924
2995,-0.1744321239062554
2996,-0.2009619714341096
2997,-0.2478001411805888
2998,-0.2478001411805888
2999,-0.2832583625264232
3000,-0.2539849824221091
3001,-0.280164361915551
3002,-0.1563792455077345
3003,3.816056275373656
3004,-0.3504166226744855
3005,-0.2109995928736606
3006,-0.2470984928682736
3007,-0.0588653012369758
3008,-0.097650374988545
3009,-0.0416136633981222
3010,-0.1290265345347433
3011,-0.0416136633981222
3012,-0.1088091899624413
3013,-0.1254615938201749
3014,0.0723970508055645
3015,0.0351205796409049
3016,-0.0751049762808105
3017,-0.0122482770589994
3018,0.1001597424878201
3019,0.0278443569490337
3020,-0.3030244888073793
3021,-0.2818161138771683
3022,-0.3194589324653788
3023,-0.3351561968216555
3024,-0.3125704291092842
3025,-0.2175476468242703
3026,-0.2908721187091868
3027,-0.2905741968248475
3028,-0.1846524015514586
3029,-0.2970915215615531
3030,-0.260848189271739
3031,-0.260848189271739
3032,-0.2982087207152216
3033,-0.3511931037506582
3034,-0.35358520408826
3035,-0.3596130282754456
3036,-0.3281740542939514
3037,-0.2394635848455363
3038,-0.2444955885244707
3039,-0.3127332196823699
3040,-0.311955204157668
3041,-0.293370940966808
3042,-0.2447116951521747
3043,-0.3256940648794552
3044,-0.2950151575228955
3045,-0.2317855419310871
3046,-0.2713599968907073
3047,-0.0862291170111274
3048,-0.2080859795429131
3049,-0.2961093999025178
3050,-0.2837594987718984
3051,-0.2964977612033107
3052,-0.3259388290794885
3053,-0.237252362949759
3054,-0.2468382115153798
3055,-0.3130766089348907
3056,-0.2077097444049212
3057,0.9733589119913704
3058,-0.3831067505494429
3059,0.4209674297116254
3060,-0.2801644938895987
3061,-0.307928831662677
3062,-0.1056470519930298
3063,-0.1509502386821549
3064,-0.0732845880907843
3065,-0.0639017261642874
3066,-0.3301315197719231
3067,0.8594243773262934
3068,1.157058124208023
3069,1.7957949771793285
3070,1.1470157061225184
3071,2.185539157059255
3072,1.1585685731073756
3073,-0.2363076242041569
3074,-0.2937058704197551
3075,-0.2850696013761916
3076,-0.2464883078633573
3077,-0.1259657241831445
3078,-0.2806650386706605
3079,-0.1913375145382741
3080,-0.2432909167242468
3081,-0.2502508401072117
3082,-0.2526067739841818
3083,-0.209539067688267
3084,-0.1979882820602068
3085,-0.171222757563184
3086,-0.2742590645198942
3087,-0.2967265483972295
3088,-0.2474057975692557
3089,-0.0259203544379414
3090,0.1066097848845703
3091,-0.3136054920292662
3092,-0.3200396713351364
3093,-0.2404346219996949
3094,-0.3039711043607821
3095,-0.2315753243243233
3096,-0.2859719195044744
3097,-0.2800452281813631
3098,-0.2722871770461933
3099,-0.2506658465286745
3100,-0.3307841063220548
3101,-0.2372937445257702
3102,-0.2843353071008022
3103,-0.178929301164855
3104,-0.3105125043699371
3105,-0.2658694859752285
3106,-0.326311220913878
3107,-0.3516791851476154
3108,-0.3317413790324207
3109,-0.3136251638848916
3110,0.1354349969437026
3111,-0.1014713722439336
3112,-0.0898170867336301
3113,-0.1879783364898611
3114,2.418406695926395
3115,-0.3346203859533415
3116,-0.2395945025569671
3117,-0.3460711382873268
3118,-0.3081349861737107
3119,-0.3081349861737107
3120,0.3265444658030975
3121,4.477132956685511
3122,-0.2094617951084655
3123,-0.2238801171357335
3124,-0.3239042457595059
3125,-0.3708603077544393
3126,-0.310652348568139
3127,1.5268960677316574
3128,1.6504101860940938
3129,1.6504101860940938
3130,1.2975738451536092
3131,1.417427205779321
3132,0.8074420373945105
3133,1.6848916805560368
3134,0.7369874422815047
3135,1.0045614422892033
3136,-0.3053066376474743
3137,-0.2245474077450052
3138,-0.2682813330780772
3139,-0.3045501131533382
3140,-0.3014334126679313
3141,0.789971110363611
3142,1.6385137291253231
3143,-0.312437868425688
3144,-0.1827340157675206
3145,-0.2759331233488337
3146,-0.2510060920800169
3147,-0.3117889743394625
3148,-0.2713951191632003
3149,-0.3453488587116152
3150,-0.3122888957046524
3151,-0.2725706871138681
3152,-0.2866407524366804
3153,-0.15383508749491
3154,-0.1904607621878239
3155,-0.1164517976618225
3156,-0.1555563036168604
3157,-0.2348979757394698
3158,-0.1573402517920766
3159,-0.0475400296441802
3160,-0.1635013754081154
3161,-0.1389975865064042
3162,-0.2140160228214807
3163,-0.2680507604169105
3164,-0.2849514356535946
3165,2.698897448024953
3166,0.254803457011265
3167,-0.2957052409115858
3168,-0.3026822878933598
3169,-0.3004591380200435
3170,-0.1451793425936483
3171,-0.2437147025344455
3172,-0.2752548063441208
3173,-0.3018964156695728
3174,-0.3001333285725122
3175,-0.1590781400433042
3176,-0.1258062418333719
3177,-0.3026822878933598
3178,-0.3153224169460299
3179,-0.3004591380200435
3180,-0.3015789364386291
3181,-0.2452507733947567
3182,-0.1656075561228061
3183,-0.2558181500304198
3184,-0.2788800768072105
3185,-0.1590314350783882
3186,-0.3153224169460299
3187,-0.2996732657962565
3188,-0.2510503748004266
3189,-0.1544062050112114
3190,-0.1787608255004596
3191,-0.3013098781999287
3192,-0.2546017761002003
3193,-0.2965378712457022
3194,-0.336265279539104
3195,-0.3304039112032041
3196,1.4390471583828075
3197,-0.2153613968335702
3198,-0.2778496893139089
3199,0.1300927105543524
3200,0.154004308461852
3201,0.0466812854860182
3202,0.1756603358238936
3203,0.1940622071046237
3204,-0.0168451456325709
3205,0.0316169834926841
3206,1.5589060356054762
3207,0.1870962498291265
3208,0.0467118696500693
3209,0.0307975368863554
3210,0.1112311220580596
3211,1.2164716833744098
3212,0.045217357415284
3213,0.0184179146157549
3214,0.1294846921677236
3215,-0.3406121112480759
3216,-0.1977975204232206
3217,-0.2920432356282544
3218,-0.305423472544673
3219,-0.2133462647321647
3220,-0.1716848217389196
3221,-0.1486161909775472
3222,-0.3040244028403248
3223,-0.2246982337115622
3224,-0.1474810842188088
3225,-0.3029543991093232
3226,-0.2924742343262477
3227,-0.2485551788291485
3228,-0.0926709260844217
3229,0.322942274576606
3230,-0.1867549041804449
3231,-0.3423919758884876
3232,-0.3153741188385465
3233,-0.2480818243517132
3234,-0.266043521518979
3235,-0.2981334676647674
3236,-0.3501808775332319
3237,-0.2797672030925168
3238,-0.3377603795275644
3239,-0.3272770993122248
3240,-0.2871521602233696
3241,-0.2811629138328425
3242,-0.3560959091942931
3243,-0.275123812242411
3244,-0.2836968924444517
3245,-0.3202776169624411
3246,-0.3384100041281198
3247,-0.2549913734170258
3248,-0.3298743055007361
3249,-0.3175195009194721
3250,-0.2625791877313458
3251,0.1378419184351588
3252,-0.3524413912387826
3253,-0.2669498490400582
3254,-0.1990588439226411
3255,-0.1990588439226411
3256,-0.338219955489505
3257,-0.3343501394725462
3258,-0.3546073356470441
3259,-0.300979719450508
3260,-0.3129333534294273
3261,-0.2089262397808778
3262,-0.166493928728043
3263,-0.1486715374618069
3264,-0.2161272881045005
3265,-0.2707435724419992
3266,-0.3004251531907284
3267,-0.0937181221666759
3268,-0.3653847563406015
3269,-0.1091704124524693
3270,-0.2502192279267473
3271,-0.3132708165181538
3272,-0.3174634663324395
3273,-0.199542136750635
3274,-0.2785185947728604
3275,0.6625457431759133
3276,-0.3040699453636916
3277,0.709371079396904
3278,0.6482534315900085
3279,-0.3364608555626472
3280,0.1270411345753092
3281,0.5264836658983841
3282,0.58396928849689
3283,-0.2716276669458165
3284,-0.3384650178255396
3285,-0.3437324693319096
3286,-0.2477121819125312
3287,-0.3359681979823944
3288,-0.3084280661683732
3289,-0.3461109855730609
3290,-0.3682147612313128
3291,-0.3165025693347997
3292,-0.346841628352733
3293,-0.3390624469926405
3294,-0.3173533095146849
3295,-0.3173533095146849
3296,-0.2795402978614146
3297,-0.3022044052600831
3298,-0.2894214661979203
3299,-0.3667755775119002
3300,-0.3161997684261149
3301,-0.3056326877163809
3302,-0.2609770951572426
3303,-0.3606386810812109
3304,-0.3437324693319096
3305,-0.3048468539078312
3306,-0.3351174578025092
3307,-0.3643970612707489
3308,-0.2963405882061051
3309,-0.3292783727561909
3310,-0.3341571361912355
3311,-0.0868052337033003
3312,-0.198299281210522
3313,2.389829713980733
3314,-0.363965570676184
3315,-0.2880022521681821
3316,-0.2687043476476828
3317,-0.2819537875680834
3318,-0.3057922343892568
3319,-0.2887902795651752
3320,-0.2360847687856147
3321,1.9627969169254431
3322,-0.0097076608459173
3323,8.813396846090571
3324,6.4185303662933695
3325,6.4105923210635485
3326,-0.2465502088003558
3327,-0.1818037292183288
3328,-0.2068397757016936
3329,-0.2546537797867058
3330,1.219347007603945
3331,-0.0193471402095309
3332,-0.1004354024103958
3333,0.0253871032595344
3334,0.4073226277236318
3335,-0.2853099618547202
3336,-0.2313407783209112
3337,-0.1020063182373559
3338,-0.2845848888124164
3339,-0.234512382447603
3340,-0.1403171732241316
3341,-0.3445555954573064
3342,-0.2153526819443794
3343,-0.2162677542529235
3344,-0.2251037390438722
3345,-0.3228133133185037
3346,-0.2378233027362438
3347,0.273258071219887
3348,1.2951591213303877
3349,1.2951591213303877
3350,3.491712288851802
3351,0.5719309485629384
3352,0.0084134486918702
3353,-0.3198667832462815
3354,-0.2872428028118446
3355,1.1569170040369574
3356,-0.0817553844795765
3357,0.9559167538340336
3358,1.3349748456661548
3359,0.8247744339372803
3360,-0.2410248148667887
3361,-0.2828288054684816
3362,-0.2743901114687032
3363,-0.2444067911079327
3364,-0.2947465953808131
3365,-0.2981175897226348
3366,-0.3010048616912099
3367,-0.2813260966773595
3368,-0.2721357720389205
3369,-0.3312934836272615
3370,-0.3290883567120471
3371,0.0960119569330418
3372,-0.2729179248659347
3373,-0.1870147302675758
3374,-0.1882028437035768
3375,-0.3686826123162899
3376,3.940443549098662
3377,-0.3452573742784733
3378,-0.3263914063523697
3379,-0.3344852401556563
3380,-0.3551841534286649
3381,-0.0028625106047838
3382,-0.2865074268471216
3383,-0.2086586235805879
3384,0.1813209584655925
3385,-0.3043883524229313
3386,-0.3755165598309685
